ticket_id,customer_id,issue_type,created_date,resolution_time_hours,ai_preventable,potential_savings
TKT000382,CUST002996,Payment Failure,2024-10-12,1.25,TRUE,10
TKT000383,CUST003135,Service Outage,2024-12-15,1.5,FALSE,0
TKT000384,CUST002637,Payment Failure,2025-03-28,6.25,TRUE,10
TKT000385,CUST004027,Network Issue,2024-08-17,2.5,FALSE,0
TKT000386,CUST001572,Roaming Charges,2023-09-04,3.25,TRUE,45
TKT000387,CUST001126,Account Security,2025-03-14,0.25,FALSE,0
TKT000388,CUST001304,Billing Error,2025-01-07,11,TRUE,25
TKT000389,CUST003915,Service Outage,2025-09-13,1.5,FALSE,0
TKT000390,CUST000792,Network Issue,2023-04-01,1.5,FALSE,0
TKT000391,CUST002935,Billing Error,2023-02-28,2,TRUE,25
TKT000392,CUST001952,Plan Optimization,2024-03-12,11,TRUE,15
TKT000393,CUST003432,Overage Surprise,2023-09-03,3.25,TRUE,35
TKT000394,CUST000899,Account Security,2024-11-20,5.25,FALSE,0
TKT000395,CUST004231,Feature Confusion,2025-06-15,6.25,FALSE,0
TKT000396,CUST004162,Payment Failure,2024-09-27,1.25,TRUE,10
TKT000397,CUST003567,Roaming Charges,2023-03-14,7.25,TRUE,45
TKT000398,CUST002815,Roaming Charges,2025-04-04,1.25,TRUE,45
TKT000399,CUST004813,Billing Error,2024-04-05,1,TRUE,25
TKT000400,CUST004242,Network Issue,2024-02-22,2.5,FALSE,0
TKT000401,CUST002066,Billing Error,2024-11-24,18,TRUE,25
TKT000402,CUST002781,Billing Error,2023-05-10,16,TRUE,25
TKT000403,CUST003045,Overage Surprise,2025-02-02,5.25,TRUE,35
TKT000404,CUST000952,Plan Optimization,2025-08-04,22,TRUE,15
TKT000405,CUST000149,Billing Error,2025-02-02,24,TRUE,25
TKT000406,CUST001269,Overage Surprise,2023-02-08,5.25,TRUE,35
TKT000407,CUST004502,Service Outage,2023-04-14,0.5,FALSE,0
TKT000408,CUST000805,Overage Surprise,2024-06-06,3.25,TRUE,35
TKT000409,CUST003033,Payment Failure,2024-06-17,1.25,TRUE,10
TKT000410,CUST002238,Plan Optimization,2024-10-18,7,TRUE,15
TKT000411,CUST003184,Overage Surprise,2023-03-05,3.25,TRUE,35
TKT000412,CUST004114,Overage Surprise,2024-01-19,6.25,TRUE,35
TKT000413,CUST004055,Network Issue,2024-10-04,0.5,FALSE,0
TKT000414,CUST002718,Overage Surprise,2025-02-13,1.25,TRUE,35
TKT000415,CUST001455,Billing Error,2024-04-19,7,TRUE,25
TKT000416,CUST000537,Payment Failure,2024-09-14,3.25,TRUE,10
TKT000417,CUST002162,Overage Surprise,2024-02-06,2.25,TRUE,35
TKT000418,CUST002451,Billing Error,2023-12-19,17,TRUE,25
TKT000419,CUST000544,Plan Optimization,2024-05-07,4,TRUE,15
TKT000420,CUST000215,Billing Error,2023-03-09,2,TRUE,25
TKT000421,CUST001676,Service Outage,2024-01-17,3.5,FALSE,0
TKT000422,CUST004155,Account Security,2024-10-24,7.25,FALSE,0
TKT000423,CUST003015,Roaming Charges,2023-10-20,7.25,TRUE,45
TKT000424,CUST000929,Account Security,2024-02-09,3.25,FALSE,0
TKT000425,CUST003774,Service Outage,2023-02-10,0.5,FALSE,0
TKT000426,CUST003311,Roaming Charges,2023-12-27,1.25,TRUE,45
TKT000427,CUST001381,Overage Surprise,2023-10-05,7.25,TRUE,35
TKT000428,CUST003015,Network Issue,2024-08-19,1.5,FALSE,0
TKT000429,CUST000219,Feature Confusion,2023-09-23,6.25,FALSE,0
TKT000430,CUST000736,Overage Surprise,2023-04-11,0.25,TRUE,35
TKT000431,CUST003488,Account Security,2023-04-08,2.25,FALSE,0
TKT000432,CUST001850,Billing Error,2025-05-22,7,TRUE,25
TKT000433,CUST002216,Billing Error,2023-12-01,6,TRUE,25
TKT000434,CUST003825,Overage Surprise,2024-02-20,1.25,TRUE,35
TKT000435,CUST003147,Roaming Charges,2024-05-16,5.25,TRUE,45
TKT000436,CUST003268,Plan Optimization,2024-03-18,13,TRUE,15
TKT000437,CUST001522,Overage Surprise,2024-05-28,6.25,TRUE,35
TKT000438,CUST001856,Plan Optimization,2023-10-15,2,TRUE,15
TKT000439,CUST000751,Service Outage,2023-09-20,2.5,FALSE,0
TKT000440,CUST004200,Network Issue,2025-07-15,2.5,FALSE,0
TKT000441,CUST003513,Overage Surprise,2023-01-18,0.25,TRUE,35
TKT000442,CUST004353,Plan Optimization,2023-06-27,9,TRUE,15
TKT000443,CUST003154,Account Security,2023-10-11,5.25,FALSE,0
TKT000444,CUST000303,Service Outage,2025-03-23,3.5,FALSE,0
TKT000445,CUST003538,Payment Failure,2025-08-14,1.25,TRUE,10
TKT000446,CUST001270,Feature Confusion,2024-01-02,5.25,FALSE,0
TKT000447,CUST004243,Plan Optimization,2024-02-15,17,TRUE,15
TKT000448,CUST003756,Plan Optimization,2023-07-27,2,TRUE,15
TKT000449,CUST004924,Roaming Charges,2024-06-05,1.25,TRUE,45
TKT000450,CUST001234,Plan Optimization,2024-08-31,4,TRUE,15
TKT000451,CUST004855,Plan Optimization,2025-02-07,23,TRUE,15
TKT000452,CUST003659,Payment Failure,2025-05-24,4.25,TRUE,10
TKT000453,CUST003075,Network Issue,2023-02-10,3.5,FALSE,0
TKT000454,CUST001562,Overage Surprise,2023-07-20,7.25,TRUE,35
TKT000455,CUST002572,Network Issue,2023-07-12,2.5,FALSE,0
TKT000456,CUST004346,Feature Confusion,2023-05-02,3.25,FALSE,0
TKT000457,CUST000968,Feature Confusion,2025-01-10,2.25,FALSE,0
TKT000458,CUST004632,Billing Error,2023-08-11,5,TRUE,25
TKT000459,CUST001628,Feature Confusion,2024-04-15,5.25,FALSE,0
TKT000460,CUST004798,Payment Failure,2023-12-30,1.25,TRUE,10
TKT000461,CUST004441,Feature Confusion,2023-12-07,0.25,FALSE,0
TKT000462,CUST000471,Service Outage,2023-03-04,0.5,FALSE,0
TKT000463,CUST000568,Billing Error,2025-08-10,8,TRUE,25
TKT000464,CUST002682,Feature Confusion,2024-05-23,1.25,FALSE,0
TKT000465,CUST001236,Network Issue,2023-06-19,3.5,FALSE,0
TKT000466,CUST002500,Overage Surprise,2023-06-12,3.25,TRUE,35
TKT000467,CUST001407,Overage Surprise,2024-05-27,0.25,TRUE,35
TKT000468,CUST004660,Network Issue,2025-03-23,2.5,FALSE,0
TKT000469,CUST002299,Payment Failure,2024-09-18,1.25,TRUE,10
TKT000470,CUST004340,Roaming Charges,2024-12-18,2.25,TRUE,45
TKT000471,CUST003910,Account Security,2023-12-12,6.25,FALSE,0
TKT000472,CUST000727,Roaming Charges,2023-02-24,3.25,TRUE,45
TKT000473,CUST004605,Overage Surprise,2024-02-24,2.25,TRUE,35
TKT000474,CUST002959,Roaming Charges,2024-09-06,2.25,TRUE,45
TKT000475,CUST001590,Network Issue,2024-05-07,2.5,FALSE,0
TKT000476,CUST001876,Roaming Charges,2025-09-12,6.25,TRUE,45
TKT000477,CUST004691,Roaming Charges,2024-06-23,5.25,TRUE,45
TKT000478,CUST003089,Network Issue,2023-03-22,0.5,FALSE,0
TKT000479,CUST004302,Roaming Charges,2023-12-30,7.25,TRUE,45
TKT000480,CUST003072,Overage Surprise,2023-07-11,7.25,TRUE,35
TKT000481,CUST004055,Roaming Charges,2025-04-21,4.25,TRUE,45
TKT000482,CUST004736,Network Issue,2023-05-13,0.5,FALSE,0
TKT000483,CUST003778,Account Security,2023-04-14,2.25,FALSE,0
TKT000484,CUST002668,Plan Optimization,2023-01-24,18,TRUE,15
TKT000485,CUST001637,Overage Surprise,2023-06-04,4.25,TRUE,35
TKT000486,CUST000166,Network Issue,2023-01-31,3.5,FALSE,0
TKT000487,CUST003483,Billing Error,2025-03-21,19,TRUE,25
TKT000488,CUST001901,Plan Optimization,2024-03-15,4,TRUE,15
TKT000489,CUST000373,Network Issue,2025-01-29,1.5,FALSE,0
TKT000490,CUST004492,Service Outage,2023-06-24,1.5,FALSE,0
TKT000491,CUST001284,Payment Failure,2024-07-17,2.25,TRUE,10
TKT000492,CUST000906,Roaming Charges,2025-03-04,2.25,TRUE,45
TKT000493,CUST002080,Network Issue,2024-11-09,3.5,FALSE,0
TKT000494,CUST004118,Feature Confusion,2023-08-09,5.25,FALSE,0
TKT000495,CUST002382,Payment Failure,2024-11-05,5.25,TRUE,10
TKT000496,CUST002016,Billing Error,2024-03-05,20,TRUE,25
TKT000497,CUST001904,Service Outage,2024-12-20,2.5,FALSE,0
TKT000498,CUST001990,Payment Failure,2024-02-13,0.25,TRUE,10
TKT000499,CUST003835,Network Issue,2024-04-06,3.5,FALSE,0
TKT000500,CUST001213,Network Issue,2024-12-15,0.5,FALSE,0
TKT000501,CUST000630,Service Outage,2024-05-20,0.5,FALSE,0
TKT000502,CUST004755,Network Issue,2023-05-12,3.5,FALSE,0
TKT000503,CUST001788,Account Security,2025-05-07,6.25,FALSE,0
TKT000504,CUST001229,Network Issue,2025-09-03,0.5,FALSE,0
TKT000505,CUST003203,Network Issue,2023-02-09,2.5,FALSE,0
TKT000506,CUST003817,Roaming Charges,2024-11-16,4.25,TRUE,45
TKT000507,CUST002362,Billing Error,2025-07-02,2,TRUE,25
TKT000508,CUST004759,Account Security,2025-02-27,0.25,FALSE,0
TKT000509,CUST001416,Plan Optimization,2024-03-12,5,TRUE,15
TKT000510,CUST001674,Account Security,2023-08-26,6.25,FALSE,0
TKT000511,CUST004198,Billing Error,2023-06-03,3,TRUE,25
TKT000512,CUST001477,Payment Failure,2025-06-10,0.25,TRUE,10
TKT000513,CUST000520,Billing Error,2025-08-14,5,TRUE,25
TKT000514,CUST003290,Account Security,2024-10-14,1.25,FALSE,0
TKT000515,CUST001499,Roaming Charges,2024-12-24,3.25,TRUE,45
TKT000516,CUST000062,Billing Error,2023-05-11,10,TRUE,25
TKT000517,CUST000929,Account Security,2023-04-08,3.25,FALSE,0
TKT000518,CUST003786,Network Issue,2025-03-24,2.5,FALSE,0
TKT000519,CUST000889,Network Issue,2024-09-26,3.5,FALSE,0
TKT000520,CUST001478,Billing Error,2023-09-15,18,TRUE,25
TKT000521,CUST004217,Billing Error,2023-05-03,2,TRUE,25
TKT000522,CUST003429,Payment Failure,2024-06-10,0.25,TRUE,10
TKT000523,CUST003455,Billing Error,2023-06-17,8,TRUE,25
TKT000524,CUST003446,Service Outage,2023-04-09,0.5,FALSE,0
TKT000525,CUST000770,Payment Failure,2024-05-07,7.25,TRUE,10
TKT000526,CUST000408,Payment Failure,2024-09-12,7.25,TRUE,10
TKT000527,CUST002822,Roaming Charges,2024-07-26,2.25,TRUE,45
TKT000528,CUST003982,Account Security,2023-10-18,3.25,FALSE,0
TKT000529,CUST002187,Network Issue,2024-08-01,1.5,FALSE,0
TKT000530,CUST000591,Feature Confusion,2023-05-27,3.25,FALSE,0
TKT000531,CUST001898,Overage Surprise,2024-01-31,1.25,TRUE,35
TKT000532,CUST003702,Account Security,2024-10-29,4.25,FALSE,0
TKT000533,CUST004179,Feature Confusion,2023-07-17,2.25,FALSE,0
TKT000534,CUST000348,Plan Optimization,2023-07-03,23,TRUE,15
TKT000535,CUST001187,Billing Error,2023-08-08,15,TRUE,25
TKT000536,CUST003084,Feature Confusion,2024-04-30,4.25,FALSE,0
TKT000537,CUST000300,Roaming Charges,2025-08-29,4.25,TRUE,45
TKT000538,CUST003060,Payment Failure,2024-04-06,7.25,TRUE,10
TKT000539,CUST001802,Overage Surprise,2023-06-28,3.25,TRUE,35
TKT000540,CUST002419,Feature Confusion,2024-12-10,4.25,FALSE,0
TKT000541,CUST000075,Roaming Charges,2024-02-12,7.25,TRUE,45
TKT000542,CUST001388,Roaming Charges,2025-09-13,1.25,TRUE,45
TKT000543,CUST001708,Plan Optimization,2024-09-16,18,TRUE,15
TKT000544,CUST001431,Service Outage,2025-06-21,2.5,FALSE,0
TKT000545,CUST002352,Roaming Charges,2024-12-04,0.25,TRUE,45
TKT000546,CUST000177,Payment Failure,2025-08-26,7.25,TRUE,10
TKT000547,CUST002562,Plan Optimization,2023-04-27,18,TRUE,15
TKT000548,CUST001708,Overage Surprise,2024-08-10,2.25,TRUE,35
TKT000549,CUST003115,Overage Surprise,2023-05-20,3.25,TRUE,35
TKT000550,CUST002822,Payment Failure,2025-06-09,4.25,TRUE,10
TKT000551,CUST002546,Feature Confusion,2024-11-23,6.25,FALSE,0
TKT000552,CUST001368,Service Outage,2025-08-02,3.5,FALSE,0
TKT000553,CUST003128,Network Issue,2024-12-07,3.5,FALSE,0
TKT000554,CUST001741,Network Issue,2025-07-17,1.5,FALSE,0
TKT000555,CUST001436,Overage Surprise,2024-10-17,6.25,TRUE,35
TKT000556,CUST004140,Service Outage,2023-08-06,1.5,FALSE,0
TKT000557,CUST000676,Network Issue,2024-08-29,3.5,FALSE,0
TKT000558,CUST003308,Billing Error,2024-11-23,23,TRUE,25
TKT000559,CUST004283,Plan Optimization,2024-11-30,3,TRUE,15
TKT000560,CUST003946,Network Issue,2023-08-11,1.5,FALSE,0
TKT000561,CUST001736,Service Outage,2023-07-15,2.5,FALSE,0
TKT000562,CUST004832,Overage Surprise,2025-04-06,1.25,TRUE,35
TKT000563,CUST002722,Feature Confusion,2024-03-11,2.25,FALSE,0
TKT000564,CUST003606,Overage Surprise,2024-06-10,1.25,TRUE,35
TKT000565,CUST004250,Billing Error,2023-11-13,18,TRUE,25
TKT000566,CUST001850,Billing Error,2025-05-06,6,TRUE,25
TKT000567,CUST002640,Plan Optimization,2023-02-18,18,TRUE,15
TKT000568,CUST001040,Plan Optimization,2024-07-05,17,TRUE,15
TKT000569,CUST002541,Billing Error,2024-06-01,24,TRUE,25
TKT000570,CUST003718,Billing Error,2025-02-04,5,TRUE,25
TKT000571,CUST004155,Plan Optimization,2023-08-31,3,TRUE,15
TKT000572,CUST000270,Network Issue,2025-03-21,3.5,FALSE,0
TKT000573,CUST001242,Feature Confusion,2024-10-12,5.25,FALSE,0
TKT000574,CUST001145,Service Outage,2024-11-08,0.5,FALSE,0
TKT000575,CUST002786,Overage Surprise,2024-02-26,5.25,TRUE,35
TKT000576,CUST003147,Payment Failure,2024-11-10,4.25,TRUE,10
TKT000577,CUST002591,Payment Failure,2023-05-13,7.25,TRUE,10
TKT000578,CUST003635,Account Security,2023-12-06,2.25,FALSE,0
TKT000579,CUST002510,Plan Optimization,2023-12-12,6,TRUE,15
TKT000580,CUST003987,Account Security,2023-09-02,5.25,FALSE,0
TKT000581,CUST000692,Service Outage,2023-09-21,1.5,FALSE,0
TKT000582,CUST002880,Service Outage,2024-10-02,0.5,FALSE,0
TKT000583,CUST002881,Billing Error,2025-05-30,15,TRUE,25
TKT000584,CUST004570,Feature Confusion,2023-08-12,1.25,FALSE,0
TKT000585,CUST003721,Payment Failure,2024-02-15,4.25,TRUE,10
TKT000586,CUST002969,Service Outage,2025-03-24,2.5,FALSE,0
TKT000587,CUST004390,Roaming Charges,2023-01-24,0.25,TRUE,45
TKT000588,CUST000960,Feature Confusion,2024-01-14,2.25,FALSE,0
TKT000589,CUST002207,Overage Surprise,2025-03-30,5.25,TRUE,35
TKT000590,CUST003315,Billing Error,2023-10-10,3,TRUE,25
TKT000591,CUST003114,Billing Error,2023-10-11,23,TRUE,25
TKT000592,CUST000508,Service Outage,2023-12-30,2.5,FALSE,0
TKT000593,CUST001482,Feature Confusion,2024-10-31,3.25,FALSE,0
TKT000594,CUST000067,Service Outage,2024-02-27,1.5,FALSE,0
TKT000595,CUST003990,Roaming Charges,2023-12-09,7.25,TRUE,45
TKT000596,CUST004066,Payment Failure,2025-08-03,1.25,TRUE,10
TKT000597,CUST000987,Plan Optimization,2023-11-28,22,TRUE,15
TKT000598,CUST003167,Service Outage,2024-07-21,0.5,FALSE,0
TKT000599,CUST004181,Network Issue,2024-08-04,1.5,FALSE,0
TKT000600,CUST004024,Billing Error,2023-03-02,7,TRUE,25
TKT000601,CUST003043,Service Outage,2024-10-27,1.5,FALSE,0
TKT000602,CUST002037,Plan Optimization,2023-03-17,13,TRUE,15
TKT000603,CUST001835,Account Security,2023-03-13,5.25,FALSE,0
TKT000604,CUST002086,Account Security,2023-02-27,7.25,FALSE,0
TKT000605,CUST003259,Payment Failure,2024-12-14,5.25,TRUE,10
TKT000606,CUST004306,Service Outage,2024-04-16,3.5,FALSE,0
TKT000607,CUST002235,Payment Failure,2023-07-19,5.25,TRUE,10
TKT000608,CUST002275,Account Security,2023-04-30,5.25,FALSE,0
TKT000609,CUST003134,Feature Confusion,2024-11-25,5.25,FALSE,0
TKT000610,CUST004238,Billing Error,2024-12-12,19,TRUE,25
TKT000611,CUST004006,Billing Error,2024-10-19,19,TRUE,25
TKT000612,CUST002850,Service Outage,2023-12-28,2.5,FALSE,0
TKT000613,CUST002846,Payment Failure,2023-04-29,5.25,TRUE,10
TKT000614,CUST003563,Service Outage,2024-04-26,3.5,FALSE,0
TKT000615,CUST000378,Feature Confusion,2025-06-15,6.25,FALSE,0
TKT000616,CUST000531,Payment Failure,2023-08-01,3.25,TRUE,10
TKT000617,CUST000886,Plan Optimization,2025-02-08,3,TRUE,15
TKT000618,CUST002652,Plan Optimization,2023-11-20,5,TRUE,15
TKT000619,CUST002932,Overage Surprise,2024-01-02,6.25,TRUE,35
TKT000620,CUST001521,Plan Optimization,2025-08-23,23,TRUE,15
TKT000621,CUST003488,Plan Optimization,2023-04-27,23,TRUE,15
TKT000622,CUST000315,Billing Error,2024-05-11,11,TRUE,25
TKT000623,CUST003448,Overage Surprise,2024-07-08,3.25,TRUE,35
TKT000624,CUST001521,Feature Confusion,2023-12-09,5.25,FALSE,0
TKT000625,CUST003931,Plan Optimization,2023-02-22,2,TRUE,15
TKT000626,CUST002450,Account Security,2023-02-09,4.25,FALSE,0
TKT000627,CUST000935,Plan Optimization,2023-02-10,12,TRUE,15
TKT000628,CUST000500,Account Security,2024-02-24,4.25,FALSE,0
TKT000629,CUST000859,Feature Confusion,2025-04-04,3.25,FALSE,0
TKT000630,CUST002199,Overage Surprise,2023-09-23,6.25,TRUE,35
TKT000631,CUST000006,Payment Failure,2024-06-05,0.25,TRUE,10
TKT000632,CUST003780,Service Outage,2025-06-04,1.5,FALSE,0
TKT000633,CUST001270,Service Outage,2024-07-03,2.5,FALSE,0
TKT000634,CUST000508,Billing Error,2024-11-12,24,TRUE,25
TKT000635,CUST001732,Account Security,2023-04-01,4.25,FALSE,0
TKT000636,CUST001775,Feature Confusion,2023-03-18,7.25,FALSE,0
TKT000637,CUST001572,Network Issue,2024-10-24,1.5,FALSE,0
TKT000638,CUST000767,Roaming Charges,2023-01-05,3.25,TRUE,45
TKT000639,CUST002242,Roaming Charges,2024-08-18,6.25,TRUE,45
TKT000640,CUST004515,Plan Optimization,2023-07-29,19,TRUE,15
TKT000641,CUST002456,Network Issue,2023-12-30,2.5,FALSE,0
TKT000642,CUST001817,Account Security,2023-03-06,0.25,FALSE,0
TKT000643,CUST000569,Plan Optimization,2023-09-14,17,TRUE,15
TKT000644,CUST001878,Billing Error,2024-03-24,24,TRUE,25
TKT000645,CUST003477,Billing Error,2024-02-15,19,TRUE,25
TKT000646,CUST001803,Payment Failure,2023-10-13,1.25,TRUE,10
TKT000647,CUST000543,Overage Surprise,2024-02-24,5.25,TRUE,35
TKT000648,CUST002359,Feature Confusion,2024-03-10,3.25,FALSE,0
TKT000649,CUST004450,Roaming Charges,2024-08-21,5.25,TRUE,45
TKT000650,CUST002419,Service Outage,2023-05-31,2.5,FALSE,0
TKT000651,CUST003816,Overage Surprise,2024-07-19,4.25,TRUE,35
TKT000652,CUST002787,Billing Error,2023-02-03,17,TRUE,25
TKT000653,CUST002475,Overage Surprise,2024-04-10,1.25,TRUE,35
TKT000654,CUST000585,Payment Failure,2024-05-13,7.25,TRUE,10
TKT000655,CUST004275,Billing Error,2024-04-03,5,TRUE,25
TKT000656,CUST004815,Billing Error,2023-12-31,5,TRUE,25
TKT000657,CUST000691,Payment Failure,2023-11-23,6.25,TRUE,10
TKT000658,CUST000070,Billing Error,2023-12-01,22,TRUE,25
TKT000659,CUST004738,Plan Optimization,2024-09-04,2,TRUE,15
TKT000660,CUST001499,Billing Error,2023-02-02,18,TRUE,25
TKT000661,CUST001810,Overage Surprise,2023-09-19,4.25,TRUE,35
TKT000662,CUST003779,Payment Failure,2023-01-27,1.25,TRUE,10
TKT000663,CUST002348,Overage Surprise,2024-09-30,3.25,TRUE,35
TKT000664,CUST004629,Overage Surprise,2024-11-20,3.25,TRUE,35
TKT000665,CUST000137,Feature Confusion,2023-01-13,4.25,FALSE,0
TKT000666,CUST004331,Account Security,2023-11-24,3.25,FALSE,0
TKT000667,CUST003606,Payment Failure,2023-04-11,0.25,TRUE,10
TKT000668,CUST003781,Account Security,2023-10-26,6.25,FALSE,0
TKT000669,CUST000279,Overage Surprise,2025-08-02,5.25,TRUE,35
TKT000670,CUST000869,Roaming Charges,2023-09-28,2.25,TRUE,45
TKT000671,CUST002258,Service Outage,2023-07-10,3.5,FALSE,0
TKT000672,CUST001708,Plan Optimization,2024-07-03,1,TRUE,15
TKT000673,CUST001174,Feature Confusion,2025-06-19,1.25,FALSE,0
TKT000674,CUST000668,Feature Confusion,2024-02-03,3.25,FALSE,0
TKT000675,CUST004441,Account Security,2023-06-18,3.25,FALSE,0
TKT000676,CUST001084,Roaming Charges,2025-09-07,5.25,TRUE,45
TKT000677,CUST004080,Payment Failure,2025-04-19,0.25,TRUE,10
TKT000678,CUST002112,Roaming Charges,2024-07-30,0.25,TRUE,45
TKT000679,CUST004512,Overage Surprise,2024-01-09,5.25,TRUE,35
TKT000680,CUST004273,Feature Confusion,2023-09-25,7.25,FALSE,0
TKT000681,CUST000867,Feature Confusion,2023-04-03,2.25,FALSE,0
TKT000682,CUST001049,Plan Optimization,2024-02-10,7,TRUE,15
TKT000683,CUST003924,Overage Surprise,2025-06-30,1.25,TRUE,35
TKT000684,CUST001736,Roaming Charges,2023-07-21,1.25,TRUE,45
TKT000685,CUST002296,Plan Optimization,2024-07-20,24,TRUE,15
TKT000686,CUST003240,Overage Surprise,2023-05-03,3.25,TRUE,35
TKT000687,CUST002269,Billing Error,2025-05-06,9,TRUE,25
TKT000688,CUST001410,Service Outage,2025-04-16,0.5,FALSE,0
TKT000689,CUST000113,Plan Optimization,2023-01-13,21,TRUE,15
TKT000690,CUST003840,Account Security,2023-11-28,5.25,FALSE,0
TKT000691,CUST000144,Overage Surprise,2025-09-08,3.25,TRUE,35
TKT000692,CUST002590,Plan Optimization,2023-01-01,13,TRUE,15
TKT000693,CUST000443,Roaming Charges,2024-06-02,4.25,TRUE,45
TKT000694,CUST003076,Overage Surprise,2024-10-23,1.25,TRUE,35
TKT000695,CUST001462,Payment Failure,2024-02-25,2.25,TRUE,10
TKT000696,CUST003929,Overage Surprise,2023-03-19,5.25,TRUE,35
TKT000697,CUST000553,Network Issue,2023-06-20,0.5,FALSE,0
TKT000698,CUST002128,Feature Confusion,2024-07-18,6.25,FALSE,0
TKT000699,CUST002244,Billing Error,2024-12-25,17,TRUE,25
TKT000700,CUST004773,Billing Error,2025-03-17,8,TRUE,25
TKT000701,CUST001447,Overage Surprise,2024-07-14,0.25,TRUE,35
TKT000702,CUST002421,Service Outage,2024-08-29,0.5,FALSE,0
TKT000703,CUST004492,Payment Failure,2023-07-20,6.25,TRUE,10
TKT000704,CUST004642,Overage Surprise,2024-06-01,7.25,TRUE,35
TKT000705,CUST001928,Overage Surprise,2024-03-12,0.25,TRUE,35
TKT000706,CUST003790,Network Issue,2024-06-13,0.5,FALSE,0
TKT000707,CUST000734,Plan Optimization,2023-04-24,4,TRUE,15
TKT000708,CUST000377,Service Outage,2023-11-30,2.5,FALSE,0
TKT000709,CUST002603,Account Security,2023-01-09,7.25,FALSE,0
TKT000710,CUST003805,Plan Optimization,2024-07-21,10,TRUE,15
TKT000711,CUST000841,Payment Failure,2025-06-19,4.25,TRUE,10
TKT000712,CUST004051,Billing Error,2024-08-23,13,TRUE,25
TKT000713,CUST003147,Account Security,2023-04-07,2.25,FALSE,0
TKT000714,CUST002581,Network Issue,2025-02-27,0.5,FALSE,0
TKT000715,CUST000219,Service Outage,2023-06-17,1.5,FALSE,0
TKT000716,CUST004428,Feature Confusion,2024-04-22,4.25,FALSE,0
TKT000717,CUST001615,Service Outage,2024-09-07,2.5,FALSE,0
TKT000718,CUST003378,Plan Optimization,2024-08-30,21,TRUE,15
TKT000719,CUST002101,Billing Error,2023-12-02,5,TRUE,25
TKT000720,CUST001448,Plan Optimization,2023-03-26,8,TRUE,15
TKT000721,CUST001332,Billing Error,2025-03-23,21,TRUE,25
TKT000722,CUST001135,Roaming Charges,2024-11-27,7.25,TRUE,45
TKT000723,CUST003229,Feature Confusion,2025-07-12,3.25,FALSE,0
TKT000724,CUST004832,Payment Failure,2025-02-21,7.25,TRUE,10
TKT000725,CUST004407,Billing Error,2025-01-08,18,TRUE,25
TKT000726,CUST002185,Roaming Charges,2025-06-07,0.25,TRUE,45
TKT000727,CUST000397,Payment Failure,2023-09-22,7.25,TRUE,10
TKT000728,CUST003373,Feature Confusion,2024-06-14,4.25,FALSE,0
TKT000729,CUST004962,Roaming Charges,2024-08-11,3.25,TRUE,45
TKT000730,CUST003179,Roaming Charges,2025-09-17,5.25,TRUE,45
TKT000731,CUST004585,Billing Error,2024-12-24,12,TRUE,25
TKT000732,CUST002444,Account Security,2025-05-12,2.25,FALSE,0
TKT000733,CUST002271,Feature Confusion,2025-01-31,4.25,FALSE,0
TKT000734,CUST000611,Network Issue,2024-05-03,0.5,FALSE,0
TKT000735,CUST000664,Plan Optimization,2025-08-10,22,TRUE,15
TKT000736,CUST004451,Account Security,2025-06-14,7.25,FALSE,0
TKT000737,CUST002972,Roaming Charges,2023-12-25,5.25,TRUE,45
TKT000738,CUST000084,Feature Confusion,2023-05-21,0.25,FALSE,0
TKT000739,CUST004195,Plan Optimization,2025-09-14,13,TRUE,15
TKT000740,CUST001631,Network Issue,2024-02-03,0.5,FALSE,0
TKT000741,CUST000531,Overage Surprise,2023-06-12,0.25,TRUE,35
TKT000742,CUST003662,Feature Confusion,2024-05-22,1.25,FALSE,0
TKT000743,CUST001690,Service Outage,2025-03-01,0.5,FALSE,0
TKT000744,CUST002496,Plan Optimization,2024-04-24,12,TRUE,15
